TransactionID|TransactionDate|AccountNumber|CustomerName|TransactionType|Merchant|Category|Amount|Currency|BalanceAfter|PaymentMethod|Status
TXN100696|2025-05-22|ACCT64858|Sarah Miller|C|Shell|Dining|4733.4|USD|18175.58|Zelle|Reversed
TXN100697|2025-08-25|ACCT91592|Jessica Davis|D|Target|Bills|4975.8|USD|11282.17|Zelle|Reversed
TXN100698|2025-02-01|ACCT27225|Sarah Miller|D|Starbucks|Groceries|1492.12|USD|5600.09|Credit Card|Pending
TXN100699|2025-08-21|ACCT24003|David Wilson|C|Target|Groceries|4200.97|USD|14614.06|Zelle|Completed
TXN100700|2025-08-29|ACCT96926|David Wilson|C|Shell|Dining|3427.97|USD|2862.96|Zelle|Reversed
TXN100701|2025-01-22|ACCT45722|Emily Johnson|D|Apple|Bills|3954.46|USD|3296.12|ACH|Reversed
TXN100702|2025-01-07|ACCT71078|Sarah Miller|D|Shell|Groceries|1596.76|USD|2209.17|Zelle|Pending
TXN100703|2025-10-19|ACCT68497|Michael Brown|D|Apple|Retail|4854.33|USD|16502.5|Debit Card|Pending
TXN100704|2025-01-13|ACCT14014|David Wilson|C|Costco|Electronics|1416.6|USD|6855.69|Wire|Failed
TXN100705|2025-09-28|ACCT36871|Emily Johnson|D|Shell|Retail|4450.18|USD|8591.21|Wire|Completed
TXN100706|2025-08-28|ACCT73043|Michael Brown|C|Apple|Fuel|1604.82|USD|5875.55|Debit Card|Reversed
TXN100707|2025-07-11|ACCT85562|David Wilson|D|Starbucks|Dining|712.31|USD|18980.96|Zelle|Failed
TXN100708|2025-10-18|ACCT57676|Jessica Davis|C|Amazon|Retail|2852.95|USD|7458.21|ACH|Reversed
TXN100709|2026-01-06|ACCT21539|John Smith|C|Starbucks|Retail|2927.41|USD|10742.9|Wire|Completed
TXN100710|2026-01-25|ACCT92780|Sarah Miller|C|Costco|Retail|3361.93|USD|9846.53|Wire|Completed
TXN100711|2025-09-27|ACCT25321|Jessica Davis|C|Amazon|Electronics|1078.86|USD|2509.25|Wire|Completed
TXN100712|2026-02-03|ACCT73941|Emily Johnson|D|Costco|Bills|31.57|USD|3268.11|Wire|Failed
TXN100713|2025-02-03|ACCT17528|John Smith|C|Walmart|Retail|1574.97|USD|11042.49|ACH|Pending
TXN100714|2025-10-05|ACCT48675|David Wilson|D|Target|Electronics|4831.01|USD|15995.51|ACH|Pending
TXN100715|2025-07-25|ACCT49603|Jessica Davis|C|Walmart|Bills|3913.67|USD|2732.61|Debit Card|Failed
TXN100716|2025-05-02|ACCT49642|Michael Brown|C|Walmart|Dining|1867.6|USD|8776.31|Debit Card|Pending
TXN100717|2026-01-13|ACCT73460|Jessica Davis|C|Target|Retail|1340.1|USD|9825.14|Wire|Completed
TXN100718|2025-09-23|ACCT74526|Sarah Miller|D|Walmart|Fuel|1195.4|USD|12518.61|Credit Card|Failed
TXN100719|2025-09-21|ACCT41878|Michael Brown|C|Shell|Electronics|1283.91|USD|1187.54|Debit Card|Reversed
TXN100720|2026-01-14|ACCT92578||D|Apple|Dining|4512.06|USD|18067.93|Credit Card|Reversed
TXN100721|2025-05-06|ACCT50258|David Wilson|C|Target|Groceries|4298.69|USD|4206.69|ACH|Failed
TXN100722|2025-04-09|ACCT89505|Michael Brown|C|Shell|Dining|3283.48|USD|17702.51|Wire|Completed
TXN100723|2026-01-02|ACCT30290|Emily Johnson|C|Walmart|Retail|-106.03|USD|12396.82|Debit Card|Completed
TXN100724|2025-04-30|ACCT77853|Jessica Davis|C|Shell|Electronics|1230.14|USD|9467.05|ACH|Failed
TXN100725|2025-03-23|ACCT69394|David Wilson|D|Amazon|Bills|4794.67|USD|9481.88|ACH|Reversed
TXN100726|2025-11-25|ACCT65170|Michael Brown|C|Target|Groceries|2964.53|USD|18222.88|ACH|Completed
TXN100727|2025-08-12|ACCT80484|Sarah Miller|D|Apple|Dining|4480.49|USD|8868.55|Debit Card|Pending
TXN100728|2025-02-13|ACCT59070|Emily Johnson|D|Walmart|Fuel|1507.5|USD|12536.14|Wire|Completed
TXN100729|2025-05-14|ACCT22514|Emily Johnson|C|Starbucks|Dining|423.17|USD|13733.16|Wire|Failed
TXN100730|2025-02-22|ACCT45264|Michael Brown|C|Starbucks|Electronics|110.55|USD|3825.55|ACH|Pending
TXN100731|2025-02-04|ACCT65483|John Smith|C|Costco|Groceries|-388.37|USD|6315.77|Debit Card|Completed
TXN100732|2025-04-15|ACCT27279|Jessica Davis|C|Target|Bills|2726.46|USD|6675.67|Credit Card|Failed
TXN100733|2026-01-13|ACCT66994|David Wilson|C|Starbucks|Dining|1279.92|USD|5840.64|Wire|Pending
TXN100734|2025-02-25|ACCT79458|Jessica Davis|D|Shell|Groceries|316.62|USD|2958.29|Credit Card|Completed
TXN100735|2026-01-17|ACCT61741|David Wilson|D|Amazon|Bills|1260.85|USD|6597.49|Credit Card|Completed
TXN100736|2025-08-21|ACCT90641|David Wilson|D|Walmart|Bills|4302.04|USD|9282.09|Wire|Failed
TXN100737|2025-01-28|ACCT79095|David Wilson|C|Apple|Fuel|-329.46|USD|14393.64|Credit Card|Pending
TXN100738|2025-07-20|ACCT63101|Michael Brown|C|Shell|Fuel|581.62|USD|17289.32|Debit Card|Pending
TXN100739|2025-05-30|ACCT10506|Emily Johnson|C|Apple|Bills|2689.98|USD|15155.48|Debit Card|Failed
TXN100740|2025-12-27|ACCT23107|David Wilson|D|Starbucks|Dining|4480.56|USD|2198.48|Credit Card|Pending
TXN100741|2025-03-07|ACCT22457|Jessica Davis|D|Target|Groceries|1361.65|USD|2069.08|Credit Card|Pending
TXN100742|2025-07-23|ACCT13493|Jessica Davis|D|Amazon|Retail|4902.47|USD|15240.19|Wire|Failed
TXN100743|2025-09-13|ACCT33723|Emily Johnson|D|Walmart|Groceries|3348.03|USD|18769.19|Wire|Failed
TXN100744|2025-08-22|ACCT67425|Jessica Davis|D|Walmart|Retail|4769.02|USD|15427.6|Debit Card|Failed
TXN100745|2025-01-10|ACCT91024|Michael Brown|C|Costco|Electronics|2822.52|USD|16254.81|ACH|Pending
TXN100746|2026-01-08|ACCT34252|David Wilson|D|Starbucks|Bills|3159.48|USD|5387.07|Debit Card|Completed
TXN100747|2025-04-23|ACCT18848|Michael Brown|D|Walmart|Bills|1008.83|USD|18727.35|Wire|Pending
TXN100748|2025-03-02|ACCT19098|Michael Brown|C|Amazon|Retail|4715.26|USD|3397.66|Credit Card|Completed
TXN100749|2025-02-19|ACCT65497|John Smith|C|Shell|Bills|3940.85|USD|4177.95|Credit Card|Reversed
TXN100750|2025-02-30|ACCT25485|John Smith|D|Starbucks|Groceries|2810.33|USD|16581.0|ACH|Failed
TXN100751|2025-10-17|ACCT10665|Sarah Miller|D|Starbucks|Dining|94.99|USD|13915.14|Wire|Completed
TXN100752|2025-01-21|ACCT73283|Emily Johnson|D|Target|Fuel|4976.19|USD|11213.45|ACH|Reversed
TXN100753|2025-04-06|ACCT83041|Sarah Miller|C|Target|Electronics|1347.93|USD|19038.47|Credit Card|Reversed
TXN100754|2025-02-05|ACCT51539|Emily Johnson|D|Target|Groceries|610.33|USD|17695.94|Wire|Pending
TXN100755|2025-04-23|ACCT28260|Sarah Miller|D|Starbucks|Retail|1478.37|USD|15048.09|Zelle|Failed
TXN100756|2026-01-30|ACCT33173|David Wilson|D|Walmart|Retail|4854.64|USD|17333.48|ACH|Failed
TXN100757|2025-08-10|ACCT47068|Sarah Miller|C|Shell|Dining|2714.45|USD|1210.52|ACH|Completed
TXN100758|2025-11-08|ACCT36411|Sarah Miller|C|Costco|Electronics|1729.41|USD|18531.54|Wire|Reversed
TXN100759|2025-12-20|ACCT64508|David Wilson|D|Shell|Fuel|4780.43|USD|13555.26|Wire|Pending
TXN100760|2025-07-25|ACCT60981|Jessica Davis|C|Shell|Dining|3093.48|USD|4666.7|ACH|Completed
TXN100761|2025-05-08|ACCT15970|John Smith|D|Apple|Groceries|1173.18|USD|6080.38|Wire|Failed
TXN100762|2025-12-19|ACCT70634|Emily Johnson|D|Amazon|Groceries|2072.76|USD|14958.12|Zelle|Failed
TXN100763|2025-10-13|ACCT31560|John Smith|D|Walmart|Groceries|2358.38|USD|3181.2|Wire|Pending
TXN100764|2026-01-27|ACCT35488|Jessica Davis|D|Apple|Bills|3955.08|USD|18962.5|ACH|Failed
TXN100765|2025-06-22|ACCT22870|David Wilson|C|Target|Fuel|2526.65|USD|19396.61|Zelle|Pending
TXN100766|2026-01-04|ACCT49253|Jessica Davis|D|Shell|Retail|745.02|USD|2294.83|Zelle|Reversed
TXN100767|2025-08-27|ACCT44711|Sarah Miller|C|Walmart|Groceries|4236.2|USD|9468.12|ACH|Reversed
TXN100768|2025-11-07|ACCT88858|Michael Brown|C|Target|Dining|4274.29|USD|16911.31|Wire|Failed
TXN100769|2025-09-09|ACCT42748|Sarah Miller|C|Target|Retail|3374.18|USD|15864.18|Zelle|Completed
TXN100770|2025-09-04|ACCT72497|Michael Brown|C|Apple|Retail|699.95|USD|1470.46|Credit Card|Failed
TXN100771|2025-09-08|ACCT63751|John Smith|C|Starbucks|Electronics|4276.27|USD|16095.9|Credit Card|Failed
TXN100772|2025-09-21|ACCT64385|John Smith|C|Shell|Fuel|2584.24|USD|11781.37|Credit Card|Pending
TXN100773|2025-08-19|ACCT43430|Emily Johnson|D|Starbucks|Retail|1955.08|USD|19768.14|Debit Card|Reversed
TXN100774|2025-07-04|ACCT96075|Sarah Miller|C|Target|Fuel|1344.92|USD|13049.78|Zelle|Reversed
TXN100775|2025-02-28|ACCT70047|David Wilson|C|Apple|Bills|3420.45|USD|15501.99|Zelle|Completed
TXN100776|2025-07-29|ACCT81529|Michael Brown|D|Amazon|Groceries|3637.08|USD|6457.71|Debit Card|Reversed
TXN100777|2025-08-26|ACCT29995|David Wilson|D|Shell|Electronics|664.19|USD|12111.69|Zelle|Completed
TXN100778|2025-04-25|ACCT60510|Sarah Miller|D|Target|Bills|1154.71|USD|7787.7|Credit Card|Failed
TXN100779|2025-03-11|ACCT32408|Michael Brown|D|Apple|Electronics|2617.1|USD|18286.15|ACH|Reversed
TXN100780|2025-12-24|ACCT71303|David Wilson|D|Walmart|Retail|978.31|USD|1860.94|Zelle|Completed
TXN100781|2025-05-08|ACCT35666|Michael Brown|D|Target|Fuel|1791.69|USD|18517.22|Wire|Pending
TXN100782|2025-12-13|ACCT46706|Jessica Davis|C|Amazon|Bills|2720.16|USD|1624.09|Wire|Reversed
TXN100783|2026-01-01|ACCT86041|Emily Johnson|D|Walmart|Retail|3653.0|USD|11061.5|ACH|Reversed
TXN100784|2025-12-22|ACCT40136|Sarah Miller|D|Amazon|Fuel|8.08|USD|15202.23|Debit Card|Failed
TXN100785|2025-10-25|ACCT42529|John Smith|C|Target|Dining|4134.62|USD|15805.57|Zelle|Failed
TXN100786|2025-08-27|ACCT69552|Sarah Miller|D|Amazon|Electronics|1211.95|USD|11478.17|Credit Card|Completed
TXN100787|2026-01-14|ACCT93058|Jessica Davis|D|Starbucks|Bills|1334.5|USD|8916.34|Debit Card|Failed
TXN100788|2025-01-18|ACCT57941|Sarah Miller|D|Walmart|Bills|1949.29|USD|10233.59|Wire|Pending
TXN100789|2025-03-09|ACCT32109|Michael Brown|C|Apple|Groceries|2271.98|USD|19709.37|ACH|Completed
TXN100790|2025-11-27|ACCT38973|Emily Johnson|C|Amazon|Bills|4602.65|USD|19617.43|Credit Card|Completed
TXN100791|2025-11-05|ACCT73204|John Smith|D|Costco|Bills|188.31|USD|12007.07|Credit Card|Failed
TXN100792|2025-01-05|ACCT71973|Emily Johnson|D|Starbucks|Fuel|4002.44|USD|10962.34|Credit Card|Completed
TXN100793|2025-05-21|ACCT10831|Sarah Miller|D|Shell|Electronics|3373.1|USD|18548.64|Credit Card|Failed
TXN100794|2025-09-30|ACCT88236|Jessica Davis|C|Starbucks|Retail|2718.21|USD|19464.67|Debit Card|Failed
TXN100795|2025-12-29|ACCT16999|John Smith|C|Walmart|Fuel|391.95|USD|17354.09|Zelle|Reversed
TXN100796|2025-05-12|ACCT82413|Jessica Davis|C|Target|Electronics|1649.11|USD|9681.02|ACH|Completed
TXN100797|2025-04-05|ACCT25513|Sarah Miller|C|Target|Electronics|66.79|USD|8133.05|Wire|Pending
TXN100798|2025-04-12|ACCT42016|John Smith|C|Costco|Electronics|1584.27|USD|4670.82|Zelle|Completed
TXN100799|2025-03-11|ACCT92886|Jessica Davis|C|Apple|Bills|837.86|USD|5721.0|Zelle|Pending
TXN100050|2025-11-17|ACCT81975|Emily Johnson|C|Shell|Dining|1985.31|USD|19434.39|Debit Card|Pending
TXN100801|2026-01-03|ACCT76392|John Smith|C|Starbucks|Bills|3008.83|USD|1954.52|Debit Card|Reversed
TXN100802|2025-10-01|ACCT40935|Emily Johnson|D|Costco|Fuel|1772.01|USD|16454.2|Credit Card|Reversed
TXN100803|2025-11-23|ACCT37621|Jessica Davis|D|Shell|Fuel|4616.36|USD|16334.42|Wire|Reversed
TXN100804|2025-08-12|ACCT61604|John Smith|D|Costco|Retail|4583.14|USD|4943.47|Debit Card|Completed
TXN100805|2025-12-28|ACCT83878|David Wilson|C|Starbucks|Dining|-259.47|USD|13893.59|Wire|Completed
TXN100806|2025-01-05|ACCT27744|John Smith|D|Walmart|Electronics|1707.51|USD|9956.51|Zelle|Failed
TXN100807|2025-01-08|ACCT98909|Emily Johnson|D|Walmart|Fuel|4301.22|USD|9412.38|ACH|Failed
TXN100808|2025-05-19|ACCT10820|Emily Johnson|D|Walmart|Groceries|1267.86|USD|17358.7|Credit Card|Completed
TXN100809|2025-09-20|ACCT31685|Jessica Davis|D|Target|Fuel|936.78|USD|13371.98|Debit Card|Pending
TXN100810|2025-10-01|ACCT68920|Emily Johnson|C|Costco|Groceries|2258.11|USD|1384.74|ACH|Pending
TXN100811|2026-01-12|ACCT65882|Jessica Davis|D|Apple|Bills|2684.29|USD|9745.05|Debit Card|Pending
TXN100812|2025-10-18|ACCT35503|David Wilson|D|Starbucks|Electronics|4709.81|USD|15204.06|Zelle|Reversed
TXN100813|2025-10-03|ACCT68313|John Smith|C|Walmart|Dining|2733.96|USD|4965.31|Credit Card|Failed
TXN100814|2025-11-05|ACCT93965|Emily Johnson|D|Costco|Dining|3025.02|USD|4463.62|Debit Card|Failed
TXN100815|2026-01-11|ACCT25236|Sarah Miller|C|Amazon|Fuel|-387.89|USD|10826.44|Credit Card|Failed
TXN100816|2025-11-17|ACCT30671|David Wilson|D|Apple|Electronics|0.02|USD|8145.32|Debit Card|Reversed
TXN100817|2025-10-03|ACCT39192|Sarah Miller|D|Starbucks|Bills|1048.48|USD|8948.96|Zelle|Failed
TXN100818|2025-03-28|ACCT39238|Sarah Miller|C|Apple|Groceries|3100.55|USD|4888.61|Wire|Reversed
TXN100819|2026-01-29|ACCT40781|Jessica Davis|C|Starbucks|Fuel|42.21|USD|5453.14|Wire|Pending
TXN100820|2025-11-16|ACCT40925|David Wilson|C|Walmart|Electronics|1096.05|USD|7181.94|ACH|Completed
TXN100821|2025-03-26|ACCT54808|Michael Brown|D|Target|Bills|726.34|USD|15376.97|ACH|Reversed
TXN100822|2025-03-02|ACCT57367|John Smith|D|Apple|Electronics|355.2|USD|5780.95|Debit Card|Completed
TXN100823|2026-01-20|ACCT39834|Michael Brown|D|Costco|Fuel|3131.44|USD|5861.85|Wire|Reversed
TXN100824|2025-05-23|ACCT12872|Jessica Davis|C|Amazon|Groceries|1755.4|USD|15737.94|Wire|Pending
TXN100825|2025-06-18|ACCT77301|Emily Johnson|C|Amazon|Retail|630.14|USD|5715.38|Zelle|Completed
TXN100826|2025-01-26|ACCT52176|Emily Johnson|D|Costco|Electronics|1931.14|USD|6160.27|Wire|Failed
TXN100827|2025-03-03|ACCT21637|Michael Brown|D|Amazon|Retail|2093.94|USD|3796.87|Zelle|Completed
TXN100828|2025-06-25|ACCT27991|John Smith|C|Apple|Retail|999.4|USD|2526.07|Debit Card|Pending
TXN100829|2025-07-25|ACCT39079|Michael Brown|D|Amazon|Groceries|903.42|USD|14458.48|Debit Card|Reversed
TXN100830|2025-10-31|ACCT46983|Emily Johnson|C|Walmart|Electronics|650.25|USD|10147.58|ACH|Failed
TXN100831|2025-01-06|ACCT65227|John Smith|D|Costco|Fuel|1871.21|USD|12339.74|Zelle|Failed
TXN100832|2025-06-11|ACCT22772|Emily Johnson|C|Apple|Electronics|4784.44|USD|18591.34|Debit Card|Completed
TXN100833|2025-04-23|ACCT36488|Michael Brown|C|Starbucks|Bills|846.62|USD|6564.43|Credit Card|Failed
TXN100834|2025-09-13|ACCT35172|Emily Johnson|C|Apple|Dining|-99.13|USD|8362.78|Wire|Reversed
TXN100835|2025-02-09|ACCT63341|John Smith|D|Amazon|Electronics|-211.71|USD|12707.44|Debit Card|Failed
TXN100836|2025-07-24|ACCT40069|Sarah Miller|C|Apple|Dining|-65.9|USD|7752.7|ACH|Reversed
TXN100837|2025-06-06|ACCT87813|Jessica Davis|C|Costco|Retail|2236.06|USD|9572.8|Credit Card|Failed
TXN100838|2025-12-21|ACCT66209|John Smith|C|Shell|Groceries|359.65|USD|15630.9|Debit Card|Completed
TXN100839|2025-12-19|ACCT51646|John Smith|D|Costco|Electronics|3811.68|USD|2434.46|ACH|Completed
TXN100840|2025-05-11|ACCT64767|Jessica Davis|C|Costco|Electronics|1243.34|USD|1403.86|Wire|Pending
TXN100841|2025-10-30|ACCT52955|David Wilson|D|Shell|Retail|242.45|USD|5990.56|ACH|Pending
TXN100842|2026-01-14|ACCT61219|Sarah Miller|D|Apple|Dining|489.04|USD|3068.89|Credit Card|Completed
TXN100843|2025-04-07|ACCT53512|Jessica Davis|D|Target|Retail|39.59|USD|5240.85|Zelle|Failed
TXN100844|2025-05-15|ACCT39090|David Wilson|D|Costco|Electronics|-162.26|USD|16238.32|ACH|Reversed
TXN100845|2025-08-19|ACCT45938|David Wilson|C|Walmart|Electronics|2687.92|USD|18437.32|Zelle|Failed
TXN100846|2025-11-17|ACCT95454|Jessica Davis|C|Apple|Fuel|1835.27|USD|13087.52|Zelle|Reversed
TXN100847|2025-06-20|ACCT48173|Michael Brown|D|Starbucks|Groceries|4385.92|USD|15221.21|Wire|Failed
TXN100848|2025-12-10|ACCT83010|David Wilson|C|Apple|Fuel|4581.59|USD|3652.64|Debit Card|Failed
TXN100849|2026-01-26|ACCT38107|John Smith|C|Walmart|Dining|4578.36|USD|14310.16|Zelle|Completed
TXN100850|2025-07-20|ACCT46148|John Smith|C|Walmart|Groceries|1851.93|USD|2901.62|Debit Card|Reversed
TXN100851|2025-03-30|ACCT50237|Jessica Davis|D|Shell|Electronics|3397.88|USD|17476.16|ACH|Completed
TXN100852|2025-01-02|ACCT49812|Jessica Davis|C|Target|Groceries|4278.88|USD|7474.3|ACH|Completed
TXN100853|2026-01-22|ACCT19710|David Wilson|D|Amazon|Bills|-271.24|USD|5003.69|Zelle|Reversed
TXN100854|2025-02-11|ACCT18919|Sarah Miller|D|Target|Fuel|2892.83|USD|3037.57|Zelle|Failed
TXN100855|2025-02-06|ACCT94921|John Smith|D|Costco|Electronics|3782.91|USD|3419.49|ACH|Completed
TXN100856|2025-01-21|ACCT94494|John Smith|D|Costco|Groceries|3873.31|USD|7498.46|Debit Card|Failed
TXN100857|2025-09-16|ACCT99574|Michael Brown|D|Walmart|Groceries|2619.95|USD|15559.87|ACH|Reversed
TXN100858|2025-12-08|ACCT99619|Sarah Miller|C|Amazon|Retail|4582.47|USD|19993.64|ACH|Completed
TXN100859|2025-05-20|ACCT74346|Jessica Davis|C|Starbucks|Electronics|1940.2|USD|16811.88|Wire|Failed
TXN100860|2025-11-09|ACCT15559|Jessica Davis|D|Target|Retail|2068.48|USD|2131.95|ACH|Reversed
TXN100861|2025-12-19|ACCT43598|David Wilson|D|Amazon|Fuel|3902.26|USD|5962.74|Wire|Failed
TXN100862|2025-07-15|ACCT60962|David Wilson|D|Apple|Retail|-383.05|USD|5533.45|Wire|Failed
TXN100863|2025-09-25|ACCT40239|John Smith|D|Apple|Dining|2885.15|USD|10323.43|ACH|Completed
TXN100864|2025-09-19|ACCT48744|Sarah Miller|D|Target|Dining|4288.01|USD|4301.93|Wire|Reversed
TXN100865|2025-04-18|ACCT75300|Michael Brown|D|Target|Electronics|4650.15|USD|17016.39|Wire|Completed
TXN100866|2025-01-26|ACCT10747|John Smith|C|Target|Electronics|994.9|USD|17963.63|Wire|Pending
TXN100867|2025-07-06|ACCT79720|Michael Brown|C|Walmart|Groceries|3573.95|USD|13664.94|Debit Card|Pending
TXN100868|2025-05-14|ACCT76189|Emily Johnson|D|Target|Dining|2309.19|USD|16077.14|Credit Card|Pending
TXN100869|2025-02-03|ACCT90679|Jessica Davis|D|Apple|Retail|3997.45|USD|14634.43|Credit Card|Failed
TXN100870|2025-02-03|ACCT76156|Emily Johnson|C|Starbucks|Groceries|3680.32|USD|8118.23|Wire|Reversed
TXN100871|2025-02-25|ACCT79739|John Smith|D|Amazon|Dining|1482.17|USD|19578.48|Debit Card|Pending
TXN100872|2025-06-04|ACCT63084|Jessica Davis|D|Walmart|Bills|3643.37|USD|18615.46|Debit Card|Failed
TXN100873|2025-02-23|ACCT36213|David Wilson|C|Apple|Groceries|1108.33|USD|8823.73|Credit Card|Failed
TXN100874|2025-05-27|ACCT52103|Sarah Miller|D|Starbucks|Dining|1790.25|USD|8925.52|Credit Card|Completed
TXN100875|2025-10-26|ACCT78279|Jessica Davis|C|Starbucks|Electronics|588.67|USD|12783.39|ACH|Reversed
TXN100876|2025-02-05|ACCT11498|Jessica Davis|D|Shell|Electronics|2628.62|USD|13401.17|Wire|Completed
TXN100877|2025-04-26|ACCT15301|Jessica Davis|C|Apple|Dining|4346.8|USD|3409.38|Wire|Completed
TXN100878|2026-01-11|ACCT75601|John Smith|C|Amazon|Retail|1408.2|USD|6585.17|Credit Card|Failed
TXN100879|2025-02-17|ACCT40842|Michael Brown|D|Walmart|Dining|1938.63|USD|19903.38|Credit Card|Failed
TXN100880|2025-11-25|ACCT20979|Sarah Miller|D|Target|Fuel|2177.86|USD|7738.69|Wire|Reversed
TXN100881|2025-03-26|ACCT54709|David Wilson|C|Shell|Electronics|305.54|USD|15349.15|Wire|Reversed
TXN100882|2025-03-11|ACCT86016|David Wilson|D|Apple|Electronics|4927.29|USD|3329.44|Credit Card|Pending
TXN100883|2025-11-27|ACCT22785|Jessica Davis|C|Shell|Retail|3994.33|USD|17778.15|ACH|Completed
TXN100884|2025-12-15|ACCT66795|David Wilson|D|Starbucks|Bills|4409.63|USD|16236.3|ACH|Failed
TXN100885|2026-01-15|ACCT33242|Jessica Davis|C|Apple|Bills|2657.65|USD|12437.71|Zelle|Completed
TXN100886|2025-05-12|ACCT46931|Emily Johnson|C|Amazon|Retail|-479.14|USD|10434.51|Zelle|Completed
TXN100887|2025-09-06|ACCT76260|John Smith|D|Costco|Groceries|2262.65|USD|16398.65|Credit Card|Completed
TXN100888|2025-09-26|ACCT98373|Emily Johnson|D|Starbucks|Fuel|2879.38|USD|9793.49|Credit Card|Pending
TXN100889|2025-10-08|ACCT17610|Jessica Davis|D|Apple|Electronics|162.96|USD|5705.81|Credit Card|Completed
TXN100890|2025-01-08|ACCT97293|Sarah Miller|C|Walmart|Bills|3700.35|USD|15954.88|ACH|Pending
TXN100891|2025-06-11|ACCT23658|Sarah Miller|D|Starbucks|Dining|2615.07|USD|12305.16|Credit Card|Completed
TXN100892|2025-06-26|ACCT59497|Sarah Miller|C|Walmart|Bills|2320.37|USD|13672.72|ACH|Completed
TXN100893|2025-11-03|ACCT84614|Michael Brown|D|Amazon|Electronics|387.65|USD|7811.91|Zelle|Failed
TXN100894|2025-03-14|ACCT53619|Jessica Davis|D|Starbucks|Retail|779.47|USD|5206.16|Zelle|Completed
TXN100895|2025-08-16|ACCT28281|Michael Brown|D|Apple|Dining|4112.22|USD|12479.71|Debit Card|Pending
TXN100896|2025-04-22|ACCT36324|Michael Brown|D|Walmart|Fuel|141.65|USD|14768.42|Zelle|Failed
TXN100897|2025-05-17|ACCT40564|David Wilson|D|Amazon|Dining|2768.63|USD|16150.19|ACH|Pending
TXN100898|2025-03-22|ACCT59950|John Smith|C|Target|Fuel|4335.24|USD|18969.09|Debit Card|Completed
TXN100899|2025-12-05|ACCT66459|Michael Brown|D|Walmart|Dining|1853.66|USD|5540.57|Debit Card|Pending
TXN100900|2025-12-11|ACCT41160||D|Starbucks|Bills|0|USD|5417.79|Debit Card|Pending
TXN100901|2025-02-27|ACCT24285|David Wilson|D|Target|Groceries|-476.44|USD|6645.61|Wire|Completed
TXN100902|2025-09-26|ACCT78244|David Wilson|D|Apple|Groceries|2559.57|USD|17484.85|Zelle|Completed
TXN100903|2025-04-14|ACCT61011|Emily Johnson|C|Shell|Dining|4378.72|USD|4213.78|Wire|Completed
TXN100904|2025-07-04|ACCT40489|John Smith|C|Target|Bills|4628.29|USD|17787.3|ACH|Failed
TXN100905|2025-04-10|ACCT78891|Jessica Davis|D|Walmart|Fuel|935.53|USD|10267.57|Wire|Reversed
TXN100906|2025-01-13|ACCT13383|Emily Johnson|C|Starbucks|Groceries|3673.28|USD|17054.67|Debit Card|Completed
TXN100907|2025-06-25|ACCT22895|David Wilson|C|Shell|Retail|4532.08|USD|11494.43|ACH|Failed
TXN100908|2025-10-10|ACCT85185|David Wilson|D|Target|Bills|2327.6|USD|1818.61|Zelle|Completed
TXN100909|2025-03-21|ACCT85805|Jessica Davis|C|Starbucks|Bills|4095.35|USD|9465.06|Credit Card|Pending
TXN100910|2025-11-21|ACCT62669|Michael Brown|C|Starbucks|Electronics|3837.74|USD|17449.49|Wire|Pending
TXN100911|2025-05-13|ACCT22531|Sarah Miller|C|Walmart|Retail|1146.48|USD|3595.17|Credit Card|Failed
TXN100912|2025-02-25|ACCT87875|Emily Johnson|C|Shell|Bills|3417.91|USD|19254.89|Wire|Failed
TXN100913|2025-12-18|ACCT46365|David Wilson|D|Shell|Electronics|2936.48|USD|14080.05|Wire|Failed
TXN100914|2025-03-12|ACCT35890|Emily Johnson|D|Shell|Fuel|-417.43|USD|18424.04|Wire|Failed
TXN100915|2025-10-07|ACCT61545|Sarah Miller|C|Walmart|Electronics|4466.75|USD|12402.28|Credit Card|Pending
TXN100916|2025-12-30|ACCT92313|Emily Johnson|D|Walmart|Bills|4755.21|USD|3550.28|ACH|Failed
TXN100917|2025-12-06|ACCT15883|John Smith|C|Shell|Bills|342.73|USD|18240.17|Debit Card|Failed
TXN100918|2025-02-07|ACCT52785|Sarah Miller|D|Target|Dining|4105.15|USD|5056.75|ACH|Pending
TXN100919|2026-01-21|ACCT46546|Sarah Miller|D|Apple|Bills|609.09|USD|18806.92|Credit Card|Failed
TXN100920|2025-09-28|ACCT77074|Michael Brown|C|Amazon|Electronics|1411.27|USD|6546.19|ACH|Reversed
TXN100921|2025-02-16|ACCT52922|David Wilson|D|Starbucks|Electronics|3321.66|USD|3075.38|Wire|Pending
TXN100922|2025-02-11|ACCT34826|Jessica Davis|C|Walmart|Fuel|3256.58|USD|1641.71|ACH|Pending
TXN100923|2025-12-19|ACCT21861|David Wilson|D|Shell|Groceries|1262.24|USD|3182.87|ACH|Completed
TXN100924|2025-12-29|ACCT20493|David Wilson|D|Costco|Dining|1637.67|USD|18451.22|ACH|Completed
TXN100925|2025-11-11|ACCT52971|John Smith|D|Costco|Retail|3492.99|USD|12119.82|Debit Card|Reversed
TXN100926|2025-01-19|ACCT14973|Jessica Davis|C|Starbucks|Dining|643.73|USD|1883.67|Debit Card|Failed
TXN100927|2025-07-10|ACCT30366|David Wilson|C|Starbucks|Electronics|1578.29|USD|10873.42|Wire|Failed
